Sample_names,salt_mean,salt_median,salt_mode,salt_max,salt_min,salt_daily_range,salt_q95,salt_q5,salt_sd,temp_mean,temp_median,temp_mode,temp_max,temp_min,temp_daily_range,temp_q95,temp_q5,temp_sd,speed_mean,speed_median,speed_mode,speed_sd,DIC_mean,DIC_median,DIC_mode,DIC_max,DIC_min,DIC_q95,DIC_q5,DIC_sd,NH4_mean,NH4_median,NH4_mode,NH4_max,NH4_min,NH4_q95,NH4_q5,NH4_sd,EpiPAR_sg_mean,EpiPAR_sg_median,EpiPAR_sg_max,EpiPAR_sg_q95,EpiPAR_sg_q5,EpiPAR_sg_sd,Secchi_mean,Secchi_median,Secchi_mode,Secchi_max,Secchi_min,Secchi_q95,Secchi_q5,Secchi_sd,PH_mean,PH_median,PH_mode,PH_max,PH_min,PH_q95,PH_q5,PH_sd,alk_mean,alk_median,alk_mode,alk_max,alk_min,alk_q95,alk_q5,alk_sd,Chl_a_sum_mean,Chl_a_sum_median,Chl_a_sum_max,Chl_a_sum_q95,Chl_a_sum_q5,Chl_a_sum_sd,bPAR_sd
BLCH196B,35.20838959,35.31215176,35.44217263,35.81475858,32.85071365,0.040078428,35.540554,34.56065466,0.319820756,26.64362908,26.94729408,27.24314058,31.25234104,22.97289686,0.287698864,29.49886904,23.70443801,1.932507565,0.128655069,0.107077765,0.142283948,0.090572404,23005.50555,23031.75047,23099.37845,23198.56181,22802.84485,23180.20578,22827.51671,110.0953577,0.057638682,0.035362727,0.032395682,0.305938226,0.019710747,0.253815969,0.020424925,0.074712169,9.002898316,7.614769172,18.0399125,16.80029779,3.741046616,4.511456503,20.67935771,19.79398018,19.79398018,28.27501284,9.22337301,26.61749806,15.24304459,4.356721969,8.07271169,8.071297618,8.086644007,8.118158153,8.048695205,8.103194181,8.049497061,0.020270935,2250.989677,2250.806976,2251.935997,2269.349914,2241.079752,2261.190184,2244.837015,5.702275634,0.270700749,0.255240347,0.651538612,0.558283648,0.058670218,0.176392504,7.886391026
BLCH197B,35.20838959,35.31215176,35.44217263,35.81475858,32.85071365,0.040078428,35.540554,34.56065466,0.319820756,26.64362908,26.94729408,27.24314058,31.25234104,22.97289686,0.287698864,29.49886904,23.70443801,1.932507565,0.128655069,0.107077765,0.142283948,0.090572404,23005.50555,23031.75047,23099.37845,23198.56181,22802.84485,23180.20578,22827.51671,110.0953577,0.057638682,0.035362727,0.032395682,0.305938226,0.019710747,0.253815969,0.020424925,0.074712169,9.002898316,7.614769172,18.0399125,16.80029779,3.741046616,4.511456503,20.67935771,19.79398018,19.79398018,28.27501284,9.22337301,26.61749806,15.24304459,4.356721969,8.07271169,8.071297618,8.086644007,8.118158153,8.048695205,8.103194181,8.049497061,0.020270935,2250.989677,2250.806976,2251.935997,2269.349914,2241.079752,2261.190184,2244.837015,5.702275634,0.270700749,0.255240347,0.651538612,0.558283648,0.058670218,0.176392504,7.886391026
BLCH20A,35.19061315,35.29291686,35.42310081,35.65236158,32.81556088,0.037083315,35.50935195,34.54982902,0.309694437,26.74381948,27.04709057,27.18817145,31.54577934,22.95810651,0.293276524,29.62022685,23.81117606,1.927807708,0.084205478,0.07075,0.091517174,0.054698268,23033.47981,23030.98288,23073.64467,23237.13233,22845.83553,23182.18502,22891.92815,93.65268949,0.052398585,0.036820177,0.031929355,0.184215228,0.020280249,0.16890274,0.026496476,0.042976935,4.215770956,3.635285662,11.97776891,7.688149137,1.472650629,2.509654513,21.30941342,20.25358621,29.25104856,30.71248959,14.16297539,30.33771049,16.94167986,4.462871222,8.075038626,8.075881011,8.045395445,8.114228588,8.030396007,8.110683363,8.036900471,0.024680718,2252.630905,2252.241051,2259.263696,2269.729904,2241.324701,2262.487042,2242.495634,6.3878654,0.281412202,0.271612754,0.773363099,0.473812447,0.047992206,0.176443126,5.558274258
BLCH22A,35.19309313,35.29519256,35.41974375,35.62792647,32.93509198,0.033723064,35.50889719,34.55121429,0.307577287,26.74503898,27.0465033,27.15527466,31.51219337,23.03349116,0.278858164,29.6234875,23.82730025,1.928152584,0.07046472,0.064577157,0.073705659,0.056192121,23022.86222,23024.8005,23014.85733,23159.24225,22850.4008,23146.78741,22875.64382,85.032059,0.04284768,0.033965734,0.030453378,0.151517247,0.023514625,0.102573934,0.026884952,0.028526148,5.000564517,4.09018135,10.11287928,9.122421945,2.667703656,2.177359426,22.05921102,20.71048203,26.95830085,28.5508802,14.37704611,28.27581061,17.7460081,3.833134401,8.06175645,8.061645629,8.053483913,8.102063514,8.024907612,8.089985546,8.033631205,0.018930797,2252.638192,2250.101704,2249.040947,2268.93741,2244.199809,2266.100232,2244.64255,7.115013196,0.253587983,0.268685581,0.527276355,0.417533347,0.052309069,0.124955117,10.93571732
BLCH31A,35.19309313,35.29519256,35.41974375,35.62792647,32.93509198,0.033723064,35.50889719,34.55121429,0.307577287,26.74503898,27.0465033,27.15527466,31.51219337,23.03349116,0.278858164,29.6234875,23.82730025,1.928152584,0.07046472,0.064577157,0.073705659,0.056192121,23022.86222,23024.8005,23014.85733,23159.24225,22850.4008,23146.78741,22875.64382,85.032059,0.04284768,0.033965734,0.030453378,0.151517247,0.023514625,0.102573934,0.026884952,0.028526148,5.000564517,4.09018135,10.11287928,9.122421945,2.667703656,2.177359426,22.05921102,20.71048203,26.95830085,28.5508802,14.37704611,28.27581061,17.7460081,3.833134401,8.06175645,8.061645629,8.053483913,8.102063514,8.024907612,8.089985546,8.033631205,0.018930797,2252.638192,2250.101704,2249.040947,2268.93741,2244.199809,2266.100232,2244.64255,7.115013196,0.253587983,0.268685581,0.527276355,0.417533347,0.052309069,0.124955117,10.93571732
BLCH32A,35.19309313,35.29519256,35.41974375,35.62792647,32.93509198,0.033723064,35.50889719,34.55121429,0.307577287,26.74503898,27.0465033,27.15527466,31.51219337,23.03349116,0.278858164,29.6234875,23.82730025,1.928152584,0.07046472,0.064577157,0.073705659,0.056192121,23022.86222,23024.8005,23014.85733,23159.24225,22850.4008,23146.78741,22875.64382,85.032059,0.04284768,0.033965734,0.030453378,0.151517247,0.023514625,0.102573934,0.026884952,0.028526148,5.000564517,4.09018135,10.11287928,9.122421945,2.667703656,2.177359426,22.05921102,20.71048203,26.95830085,28.5508802,14.37704611,28.27581061,17.7460081,3.833134401,8.06175645,8.061645629,8.053483913,8.102063514,8.024907612,8.089985546,8.033631205,0.018930797,2252.638192,2250.101704,2249.040947,2268.93741,2244.199809,2266.100232,2244.64255,7.115013196,0.253587983,0.268685581,0.527276355,0.417533347,0.052309069,0.124955117,10.93571732
BLCH35A,35.2056169,35.29316593,35.42157779,35.57551944,33.64514686,0.036211892,35.49196928,34.62389322,0.267983632,26.49510993,26.79001975,26.78080411,30.11091877,23.03365667,0.240101567,28.96996063,23.78663099,1.762916843,0.051187085,0.054254014,0.062522141,0.04245707,23002.24848,23010.71307,23136.47081,23202.12584,22801.86972,23134.1712,22825.40407,108.5127854,0.036345677,0.034219502,0.030681359,0.076254782,0.02049681,0.053875757,0.024249868,0.011780658,4.21309526,3.743115654,7.751452858,7.702217943,1.807741372,1.886026762,20.72549428,19.6086959,21.37090223,26.20357775,15.20291354,25.67391481,16.59168998,3.013350749,8.082050812,8.0833511,8.059585985,8.108721157,8.051223634,8.108136949,8.056288154,0.016677607,2250.848849,2249.492298,2268.283249,2268.283249,2240.937598,2261.863626,2242.677582,6.140848177,0.351272214,0.346070483,1.067976582,0.490703318,0.171433136,0.175930242,10.93571732
BLCH38A,35.2056169,35.29316593,35.42157779,35.57551944,33.64514686,0.036211892,35.49196928,34.62389322,0.267983632,26.49510993,26.79001975,26.78080411,30.11091877,23.03365667,0.240101567,28.96996063,23.78663099,1.762916843,0.051187085,0.054254014,0.062522141,0.04245707,23002.24848,23010.71307,23136.47081,23202.12584,22801.86972,23134.1712,22825.40407,108.5127854,0.036345677,0.034219502,0.030681359,0.076254782,0.02049681,0.053875757,0.024249868,0.011780658,4.21309526,3.743115654,7.751452858,7.702217943,1.807741372,1.886026762,20.72549428,19.6086959,21.37090223,26.20357775,15.20291354,25.67391481,16.59168998,3.013350749,8.082050812,8.0833511,8.059585985,8.108721157,8.051223634,8.108136949,8.056288154,0.016677607,2250.848849,2249.492298,2268.283249,2268.283249,2240.937598,2261.863626,2242.677582,6.140848177,0.351272214,0.346070483,1.067976582,0.490703318,0.171433136,0.175930242,10.93571732
BLCH41A,35.2056169,35.29316593,35.42157779,35.57551944,33.64514686,0.036211892,35.49196928,34.62389322,0.267983632,26.49510993,26.79001975,26.78080411,30.11091877,23.03365667,0.240101567,28.96996063,23.78663099,1.762916843,0.051187085,0.054254014,0.062522141,0.04245707,23002.24848,23010.71307,23136.47081,23202.12584,22801.86972,23134.1712,22825.40407,108.5127854,0.036345677,0.034219502,0.030681359,0.076254782,0.02049681,0.053875757,0.024249868,0.011780658,4.21309526,3.743115654,7.751452858,7.702217943,1.807741372,1.886026762,20.72549428,19.6086959,21.37090223,26.20357775,15.20291354,25.67391481,16.59168998,3.013350749,8.082050812,8.0833511,8.059585985,8.108721157,8.051223634,8.108136949,8.056288154,0.016677607,2250.848849,2249.492298,2268.283249,2268.283249,2240.937598,2261.863626,2242.677582,6.140848177,0.351272214,0.346070483,1.067976582,0.490703318,0.171433136,0.175930242,10.93571732
BLCH42A,35.20431675,35.29362302,35.41960813,35.57347741,33.68213489,0.035578477,35.48967979,34.61431385,0.268187972,26.50703987,26.79001773,26.71330874,30.29801864,23.05853583,0.232320908,29.00011867,23.80296563,1.765744208,0.063251891,0.059727132,0.096165162,0.054747326,22974.68679,22998.28922,23018.22477,23142.88892,22805.80224,23053.23982,22861.27985,74.70202147,0.033399917,0.033456149,0.033456149,0.056414054,0.01481275,0.0487716,0.018332211,0.009823172,4.942971639,4.723544346,9.606235253,8.190747981,2.330178424,1.996672098,22.01897714,20.91006014,26.19925523,29.23749038,16.81728989,27.25834205,17.53241879,3.533593236,8.075547549,8.069261666,8.055984348,8.117099161,8.037173106,8.113784037,8.049026851,0.023287,2250.278335,2250.069333,2256.102285,2260.785139,2238.91636,2256.122184,2243.115038,4.485440416,0.302998288,0.317800691,0.69813361,0.474771541,0.098910874,0.143581171,2.702430019
BLCH46A,35.20431675,35.29362302,35.41960813,35.57347741,33.68213489,0.035578477,35.48967979,34.61431385,0.268187972,26.50703987,26.79001773,26.71330874,30.29801864,23.05853583,0.232320908,29.00011867,23.80296563,1.765744208,0.063251891,0.059727132,0.096165162,0.054747326,22974.68679,22998.28922,23018.22477,23142.88892,22805.80224,23053.23982,22861.27985,74.70202147,0.033399917,0.033456149,0.033456149,0.056414054,0.01481275,0.0487716,0.018332211,0.009823172,4.942971639,4.723544346,9.606235253,8.190747981,2.330178424,1.996672098,22.01897714,20.91006014,26.19925523,29.23749038,16.81728989,27.25834205,17.53241879,3.533593236,8.075547549,8.069261666,8.055984348,8.117099161,8.037173106,8.113784037,8.049026851,0.023287,2250.278335,2250.069333,2256.102285,2260.785139,2238.91636,2256.122184,2243.115038,4.485440416,0.302998288,0.317800691,0.69813361,0.474771541,0.098910874,0.143581171,2.702430019
BLCH49A,35.20431675,35.29362302,35.41960813,35.57347741,33.68213489,0.035578477,35.48967979,34.61431385,0.268187972,26.50703987,26.79001773,26.71330874,30.29801864,23.05853583,0.232320908,29.00011867,23.80296563,1.765744208,0.063251891,0.059727132,0.096165162,0.054747326,22974.68679,22998.28922,23018.22477,23142.88892,22805.80224,23053.23982,22861.27985,74.70202147,0.033399917,0.033456149,0.033456149,0.056414054,0.01481275,0.0487716,0.018332211,0.009823172,4.942971639,4.723544346,9.606235253,8.190747981,2.330178424,1.996672098,22.01897714,20.91006014,26.19925523,29.23749038,16.81728989,27.25834205,17.53241879,3.533593236,8.075547549,8.069261666,8.055984348,8.117099161,8.037173106,8.113784037,8.049026851,0.023287,2250.278335,2250.069333,2256.102285,2260.785139,2238.91636,2256.122184,2243.115038,4.485440416,0.302998288,0.317800691,0.69813361,0.474771541,0.098910874,0.143581171,2.702430019
BLCH4A,35.20379033,35.2894969,35.42527939,35.59810944,33.72092664,0.036025379,35.48773358,34.62269462,0.265408338,26.46905949,26.74584283,26.65591846,29.96957622,22.95843049,0.232638287,28.91342485,23.77821343,1.754187248,0.063839827,0.054222631,0.080285544,0.040855672,22987.96375,23000.48088,23073.53416,23213.07751,22823.88026,23108.86974,22854.438,88.07521195,0.038681677,0.035705794,0.09121885,0.09121885,0.015190083,0.07732666,0.018382701,0.018444142,4.607128513,3.91834976,9.141917135,7.197155328,1.811582685,1.930028304,21.49075133,20.86826718,16.87758408,29.51790525,14.25360695,27.55563768,17.05456586,3.927068121,8.07790481,8.068767866,8.096129863,8.123588459,8.039753895,8.121500696,8.045484945,0.026899067,2249.979392,2249.254404,2252.176476,2267.654969,2237.412478,2257.56418,2240.8971,6.096177018,0.312468966,0.325234069,0.586148727,0.509074706,0.097925089,0.130909358,5.558274258
BLCH55A,35.19078507,35.29174219,35.42022215,35.63746496,32.85020366,0.035170232,35.50517788,34.54992326,0.308248919,26.73636411,27.04292969,27.1672841,31.52852646,22.97829675,0.282606586,29.60624684,23.8125621,1.928055836,0.072753759,0.061426097,0.081297345,0.049059213,23011.61878,23018.31964,23153.12864,23153.6737,22851.52804,23151.97536,22890.46732,81.96033033,0.054461283,0.035849083,0.032404728,0.508992869,0.02345896,0.047102528,0.027373732,0.094862076,4.951693562,4.530165873,9.92518256,9.451168941,2.17500344,2.37198756,20.06668812,19.24506779,20.09996549,25.84500291,15.61976903,24.53795098,16.64062308,2.803160938,8.083994443,8.082414114,8.09567401,8.120314923,8.038948011,8.117491402,8.053680456,0.023839815,2251.901419,2251.682099,2251.682099,2264.218557,2243.257713,2257.039173,2246.19693,4.458963571,0.295322954,0.304099577,0.499042717,0.477501515,0.075963722,0.141552981,4.049181904
BLCH56A,35.19078507,35.29174219,35.42022215,35.63746496,32.85020366,0.035170232,35.50517788,34.54992326,0.308248919,26.73636411,27.04292969,27.1672841,31.52852646,22.97829675,0.282606586,29.60624684,23.8125621,1.928055836,0.072753759,0.061426097,0.081297345,0.049059213,23011.61878,23018.31964,23153.12864,23153.6737,22851.52804,23151.97536,22890.46732,81.96033033,0.054461283,0.035849083,0.032404728,0.508992869,0.02345896,0.047102528,0.027373732,0.094862076,4.951693562,4.530165873,9.92518256,9.451168941,2.17500344,2.37198756,20.06668812,19.24506779,20.09996549,25.84500291,15.61976903,24.53795098,16.64062308,2.803160938,8.083994443,8.082414114,8.09567401,8.120314923,8.038948011,8.117491402,8.053680456,0.023839815,2251.901419,2251.682099,2251.682099,2264.218557,2243.257713,2257.039173,2246.19693,4.458963571,0.295322954,0.304099577,0.499042717,0.477501515,0.075963722,0.141552981,4.049181904
BLCH63A,35.19275793,35.29490588,35.42201395,35.64379253,32.93967147,0.033803678,35.51305916,34.54497599,0.310845378,26.75410596,27.06199263,27.16786996,31.55053677,22.99652297,0.283010463,29.63111505,23.82549449,1.934981525,0.074062557,0.064757438,0.067624093,0.056134287,22990.81885,22999.67176,23149.40848,23149.40848,22814.69909,23118.58309,22831.86959,83.99243337,0.08875462,0.039672599,0.029963248,0.34961072,0.024021984,0.294443856,0.025864353,0.091319084,4.645035283,3.336109462,11.89414224,8.534640494,2.080308078,2.657478761,21.71899826,20.91870276,21.28977131,30.87869508,13.01270534,30.40412684,16.42554971,4.851307882,8.073327558,8.071839467,8.067350787,8.114427275,8.026521502,8.107463907,8.030062259,0.024938178,2250.36903,2249.110527,2267.074674,2267.074674,2237.994723,2261.866522,2243.722744,5.711956353,0.255964062,0.305157866,0.509945882,0.491993486,0.029012346,0.173995002,10.48164223
BLCH78A,35.19275793,35.29490588,35.42201395,35.64379253,32.93967147,0.033803678,35.51305916,34.54497599,0.310845378,26.75410596,27.06199263,27.16786996,31.55053677,22.99652297,0.283010463,29.63111505,23.82549449,1.934981525,0.074062557,0.064757438,0.067624093,0.056134287,22990.81885,22999.67176,23149.40848,23149.40848,22814.69909,23118.58309,22831.86959,83.99243337,0.08875462,0.039672599,0.029963248,0.34961072,0.024021984,0.294443856,0.025864353,0.091319084,4.645035283,3.336109462,11.89414224,8.534640494,2.080308078,2.657478761,21.71899826,20.91870276,21.28977131,30.87869508,13.01270534,30.40412684,16.42554971,4.851307882,8.073327558,8.071839467,8.067350787,8.114427275,8.026521502,8.107463907,8.030062259,0.024938178,2250.36903,2249.110527,2267.074674,2267.074674,2237.994723,2261.866522,2243.722744,5.711956353,0.255964062,0.305157866,0.509945882,0.491993486,0.029012346,0.173995002,10.48164223
BLCH85A,35.19078507,35.29174219,35.42022215,35.63746496,32.85020366,0.035170232,35.50517788,34.54992326,0.308248919,26.73636411,27.04292969,27.1672841,31.52852646,22.97829675,0.282606586,29.60624684,23.8125621,1.928055836,0.072753759,0.061426097,0.081297345,0.049059213,23011.61878,23018.31964,23153.12864,23153.6737,22851.52804,23151.97536,22890.46732,81.96033033,0.054461283,0.035849083,0.032404728,0.508992869,0.02345896,0.047102528,0.027373732,0.094862076,4.951693562,4.530165873,9.92518256,9.451168941,2.17500344,2.37198756,20.06668812,19.24506779,20.09996549,25.84500291,15.61976903,24.53795098,16.64062308,2.803160938,8.083994443,8.082414114,8.09567401,8.120314923,8.038948011,8.117491402,8.053680456,0.023839815,2251.901419,2251.682099,2251.682099,2264.218557,2243.257713,2257.039173,2246.19693,4.458963571,0.295322954,0.304099577,0.499042717,0.477501515,0.075963722,0.141552981,4.049181904
BLCH86A,35.19078507,35.29174219,35.42022215,35.63746496,32.85020366,0.035170232,35.50517788,34.54992326,0.308248919,26.73636411,27.04292969,27.1672841,31.52852646,22.97829675,0.282606586,29.60624684,23.8125621,1.928055836,0.072753759,0.061426097,0.081297345,0.049059213,23011.61878,23018.31964,23153.12864,23153.6737,22851.52804,23151.97536,22890.46732,81.96033033,0.054461283,0.035849083,0.032404728,0.508992869,0.02345896,0.047102528,0.027373732,0.094862076,4.951693562,4.530165873,9.92518256,9.451168941,2.17500344,2.37198756,20.06668812,19.24506779,20.09996549,25.84500291,15.61976903,24.53795098,16.64062308,2.803160938,8.083994443,8.082414114,8.09567401,8.120314923,8.038948011,8.117491402,8.053680456,0.023839815,2251.901419,2251.682099,2251.682099,2264.218557,2243.257713,2257.039173,2246.19693,4.458963571,0.295322954,0.304099577,0.499042717,0.477501515,0.075963722,0.141552981,4.049181904
BLCH87A,35.19078507,35.29174219,35.42022215,35.63746496,32.85020366,0.035170232,35.50517788,34.54992326,0.308248919,26.73636411,27.04292969,27.1672841,31.52852646,22.97829675,0.282606586,29.60624684,23.8125621,1.928055836,0.072753759,0.061426097,0.081297345,0.049059213,23011.61878,23018.31964,23153.12864,23153.6737,22851.52804,23151.97536,22890.46732,81.96033033,0.054461283,0.035849083,0.032404728,0.508992869,0.02345896,0.047102528,0.027373732,0.094862076,4.951693562,4.530165873,9.92518256,9.451168941,2.17500344,2.37198756,20.06668812,19.24506779,20.09996549,25.84500291,15.61976903,24.53795098,16.64062308,2.803160938,8.083994443,8.082414114,8.09567401,8.120314923,8.038948011,8.117491402,8.053680456,0.023839815,2251.901419,2251.682099,2251.682099,2264.218557,2243.257713,2257.039173,2246.19693,4.458963571,0.295322954,0.304099577,0.499042717,0.477501515,0.075963722,0.141552981,4.049181904
BLCH91A,35.19078507,35.29174219,35.42022215,35.63746496,32.85020366,0.035170232,35.50517788,34.54992326,0.308248919,26.73636411,27.04292969,27.1672841,31.52852646,22.97829675,0.282606586,29.60624684,23.8125621,1.928055836,0.072753759,0.061426097,0.081297345,0.049059213,23011.61878,23018.31964,23153.12864,23153.6737,22851.52804,23151.97536,22890.46732,81.96033033,0.054461283,0.035849083,0.032404728,0.508992869,0.02345896,0.047102528,0.027373732,0.094862076,4.951693562,4.530165873,9.92518256,9.451168941,2.17500344,2.37198756,20.06668812,19.24506779,20.09996549,25.84500291,15.61976903,24.53795098,16.64062308,2.803160938,8.083994443,8.082414114,8.09567401,8.120314923,8.038948011,8.117491402,8.053680456,0.023839815,2251.901419,2251.682099,2251.682099,2264.218557,2243.257713,2257.039173,2246.19693,4.458963571,0.295322954,0.304099577,0.499042717,0.477501515,0.075963722,0.141552981,4.049181904
BLCH93A,35.19078507,35.29174219,35.42022215,35.63746496,32.85020366,0.035170232,35.50517788,34.54992326,0.308248919,26.73636411,27.04292969,27.1672841,31.52852646,22.97829675,0.282606586,29.60624684,23.8125621,1.928055836,0.072753759,0.061426097,0.081297345,0.049059213,23011.61878,23018.31964,23153.12864,23153.6737,22851.52804,23151.97536,22890.46732,81.96033033,0.054461283,0.035849083,0.032404728,0.508992869,0.02345896,0.047102528,0.027373732,0.094862076,4.951693562,4.530165873,9.92518256,9.451168941,2.17500344,2.37198756,20.06668812,19.24506779,20.09996549,25.84500291,15.61976903,24.53795098,16.64062308,2.803160938,8.083994443,8.082414114,8.09567401,8.120314923,8.038948011,8.117491402,8.053680456,0.023839815,2251.901419,2251.682099,2251.682099,2264.218557,2243.257713,2257.039173,2246.19693,4.458963571,0.295322954,0.304099577,0.499042717,0.477501515,0.075963722,0.141552981,4.049181904
